ward_spatial,longitude,latitude
16,-87.66000279,41.77118975
6,-87.62461415,41.77165231
20,-87.62452483,41.79301203
20,-87.63954,41.78498934
6,-87.60150317,41.75890125
6,-87.64342734,41.76398402
17,-87.67173355,41.74998765
17,-87.64558745,41.75004145
17,-87.64772979,41.74004671
7,-87.56391052,41.76167225
27,-87.64662753,41.90145667
12,-87.7099826,41.82406351
11,-87.64574655,41.8467164
11,-87.63209277,41.84104578
12,-87.6698377,41.82347036
11,-87.65486753,41.82658728
14,-87.69782377,41.80490932
43,-87.64585007,41.93144375
43,-87.64023595,41.9289019
10,-87.56805882,41.67491607
21,-87.63729596,41.67329074
9,-87.64126978,41.66987218
34,-87.65599317,41.87239087
28,-87.65511751,41.86592082
42,-87.64078685,41.89597432
28,-87.65758154,41.87192162
11,-87.6341955,41.84848185
4,-87.61659466,41.83413778
3,-87.63495826,41.81328908
20,-87.66572161,41.8035864
16,-87.67526642,41.79730221
20,-87.65544825,41.80276787
16,-87.65216453,41.79643627
20,-87.63360836,41.80491563
14,-87.70585732,41.77683571
16,-87.67148153,41.79225158
16,-87.66612002,41.79279904
16,-87.66126016,41.77308775
16,-87.65343438,41.77176865
6,-87.63682976,41.76673848
20,-87.60848737,41.77710326
16,-87.64416712,41.78976206
10,-87.60389478,41.65157787
21,-87.64242453,41.72423528
19,-87.67020318,41.7253097
9,-87.62660699,41.68275813
9,-87.6228358,41.68922114
11,-87.6330354,41.85699339
4,-87.61054743,41.83170699
22,-87.74143766,41.8215532
16,-87.67289257,41.79930563
16,-87.66799888,41.79824362
20,-87.64615761,41.80222008
16,-87.6607147,41.79846668
20,-87.64615003,41.80040351
16,-87.65286634,41.79662548
3,-87.62062512,41.82053998
4,-87.60748404,41.81521344
16,-87.6716799,41.77313225
16,-87.64608627,41.76921264
20,-87.59500497,41.77636823
16,-87.64172505,41.78915589
20,-87.62865277,41.78428999
16,-87.64785191,41.79106116
16,-87.64904957,41.79045374
16,-87.64833494,41.78987829
16,-87.65669557,41.78395091
16,-87.65245791,41.78085136
5,-87.58748103,41.76720076
6,-87.60262834,41.75889061
6,-87.60203297,41.75893512
17,-87.65310231,41.7591428
18,-87.68135444,41.75038895
34,-87.65294814,41.87056355
28,-87.6857226,41.86626082
15,-87.68600946,41.80867632
16,-87.65094356,41.79624063
20,-87.63335796,41.8020531
3,-87.6176947,41.80545364
16,-87.66494175,41.79247067
16,-87.6697097,41.77106185
16,-87.64865146,41.77483426
5,-87.58840397,41.77631264
20,-87.59511018,41.78511979
8,-87.58130791,41.75907772
17,-87.6373523,41.75099822
17,-87.67062588,41.75985426
37,-87.75679954,41.88465407
24,-87.71192096,41.85981701
25,-87.69520858,41.85568831
27,-87.69812175,41.88452708
24,-87.71269344,41.86761937
36,-87.77710294,41.91843428
47,-87.67679808,41.94717808
44,-87.66183374,41.94299292
32,-87.66492621,41.92940962
24,-87.7296488,41.86388308
28,-87.74234956,41.89296237
36,-87.79985068,41.92318837
10,-87.55443225,41.71595803
19,-87.67155196,41.70836169
21,-87.63967996,41.7121189
21,-87.63533569,41.68782008
21,-87.63539881,41.67328475
21,-87.63488688,41.67323449
10,-87.54508766,41.66369901
10,-87.54915827,41.66205566
9,-87.62347047,41.69334831
16,-87.67631643,41.76996607
16,-87.6499751,41.77902692
16,-87.65377218,41.7726012
16,-87.65375304,41.77078178
20,-87.59933833,41.77336427
20,-87.6257895,41.78404341
16,-87.65974342,41.78079837
6,-87.64254431,41.76301623
17,-87.65072805,41.76120514
18,-87.67202239,41.73945603
17,-87.66292476,41.7451562
21,-87.63582432,41.73071639
21,-87.65333616,41.69248536
10,-87.54257689,41.73361164
10,-87.54615329,41.72799985
21,-87.64975817,41.68380481
21,-87.63753543,41.70363681
9,-87.62614505,41.69410712
10,-87.60226139,41.64990918
21,-87.64424181,41.72736153
21,-87.6535887,41.71949952
21,-87.66326098,41.69056266
21,-87.63681677,41.68027569
10,-87.56735971,41.6749214
10,-87.53924204,41.69674307
25,-87.64022064,41.85710445
3,-87.62997493,41.86692836
37,-87.75672866,41.91437902
32,-87.673924,41.9374106
24,-87.69628185,41.85071413
25,-87.6921382,41.8469482
28,-87.72949251,41.8870453
28,-87.69749817,41.86730849
28,-87.71524152,41.87669591
22,-87.73627309,41.84095013
20,-87.6314438,41.81401846
20,-87.63379004,41.80883762
3,-87.62365764,41.79657293
4,-87.60206536,41.8203226
4,-87.59814877,41.81505859
11,-87.63861849,41.81784862
15,-87.66449664,41.77446715
17,-87.67922159,41.76681779
16,-87.67091546,41.77070458
20,-87.60129607,41.7751648
20,-87.63857856,41.78500554
16,-87.66345347,41.78355696
16,-87.65380213,41.78604444
3,-87.62201295,41.82129162
16,-87.64364602,41.77154411
6,-87.64217754,41.77098524
20,-87.63511256,41.78908319
20,-87.63451626,41.78746488
20,-87.63603924,41.78378897
16,-87.66007167,41.78343108
16,-87.64894446,41.78602762
8,-87.58382308,41.75904952
8,-87.60146386,41.75707816
17,-87.65451413,41.76440409
9,-87.60036614,41.70427464
9,-87.61188686,41.70707195
21,-87.65442546,41.70216911
9,-87.62414244,41.70011423
21,-87.65230648,41.68737287
21,-87.64034002,41.67809057
10,-87.57179963,41.68429585
10,-87.56807196,41.6759724
16,-87.66995261,41.79958565
20,-87.6595377,41.79991722
20,-87.64197749,41.79888038
3,-87.6176976,41.80556727
13,-87.76491263,41.78634387
4,-87.60581312,41.81764968
3,-87.61522671,41.82000527
4,-87.60712745,41.81243902
16,-87.6793028,41.77060623
16,-87.65382917,41.76727048
6,-87.62867673,41.77289355
5,-87.58281091,41.79904595
20,-87.62109564,41.78657108
16,-87.6416215,41.78612482
20,-87.63855237,41.78412265
16,-87.64784952,41.79096927
16,-87.65250546,41.78269182
8,-87.59173462,41.76139907
17,-87.65532494,41.76386701
17,-87.63060426,41.74855236
7,-87.55786019,41.73824503
8,-87.59525014,41.72703913
9,-87.62266838,41.70601883
3,-87.62666001,41.85130174
21,-87.65798057,41.67420205
10,-87.61323851,41.65107018
10,-87.60448029,41.65121378
9,-87.63485774,41.70820515
21,-87.66483559,41.6874193
19,-87.67046131,41.68155259
10,-87.56983374,41.67959146
10,-87.56619343,41.67828155
10,-87.54525052,41.6773647
49,-87.68028735,42.01476841
15,-87.64270641,41.80547051
15,-87.64154007,41.80555796
20,-87.63268356,41.79648223
15,-87.64519911,41.81008592
16,-87.65114338,41.77947833
17,-87.66116687,41.76937155
16,-87.6438184,41.77275108
6,-87.6416781,41.76793596
6,-87.62942652,41.77004095
16,-87.64952034,41.788596
15,-87.67756719,41.79250968
17,-87.64936222,41.75523865
6,-87.6411914,41.74862716
6,-87.62274123,41.7240354
9,-87.60699618,41.7036363
15,-87.69367137,41.80806328
20,-87.6608034,41.80188245
20,-87.65833061,41.80027715
20,-87.63416831,41.80023088
4,-87.60652247,41.81975944
4,-87.60090696,41.81170992
3,-87.61505648,41.81871841
16,-87.67250585,41.78527886
16,-87.65143033,41.7882251
5,-87.58987909,41.77174046
6,-87.61085002,41.75973071
6,-87.6387723,41.75914037
8,-87.59386801,41.74935735
7,-87.55468039,41.75758013
9,-87.61905696,41.70830809
21,-87.64384962,41.67341415
21,-87.64241214,41.67257427
10,-87.60375216,41.65114854
10,-87.57638622,41.64979311
10,-87.54471388,41.73086284
9,-87.62540234,41.72098763
21,-87.65120306,41.6897145
21,-87.64921824,41.68916164
21,-87.63280732,41.68435838
10,-87.5685841,41.67624291
1,-87.66715794,41.90581267
27,-87.65260957,41.89022515
4,-87.62280138,41.84388453
35,-87.71622446,41.93546557
1,-87.69675408,41.91439036
37,-87.73827707,41.90000658
24,-87.72794701,41.8692764
28,-87.75154135,41.88007704
24,-87.71379986,41.8643945
24,-87.71793437,41.85574089
25,-87.69217668,41.8449804
22,-87.71797881,41.83988278
28,-87.69925371,41.87310817
24,-87.71675743,41.87303007
4,-87.62646477,41.87366146
3,-87.6315442,41.86649787
15,-87.68791106,41.78853569
12,-87.6958358,41.82237408
23,-87.76284553,41.79931401
9,-87.62696316,41.70685676
9,-87.62673175,41.69462385
21,-87.66014132,41.6955504
10,-87.53715383,41.72482998
10,-87.5496357,41.73695901
10,-87.55270268,41.71169937
19,-87.67241617,41.70748445
9,-87.63726583,41.71271662
9,-87.62628721,41.70801607
9,-87.61248418,41.69188227
9,-87.61659328,41.67478945
10,-87.53080349,41.68728942
1,-87.69552251,41.92142835
33,-87.70456875,41.93961696
32,-87.68398991,41.92158946
36,-87.72181002,41.90405483
37,-87.75265677,41.89096991
37,-87.74587103,41.88939873
20,-87.65650804,41.80390414
20,-87.65542938,41.80201308
20,-87.63287441,41.80323833
4,-87.60616216,41.81223462
4,-87.61007153,41.81791176
3,-87.61582877,41.81575826
3,-87.61364902,41.81376769
15,-87.66743812,41.77545179
16,-87.6613539,41.77644171
16,-87.66201342,41.77512518
17,-87.6581824,41.76788759
6,-87.63636318,41.77555441
20,-87.60636242,41.78190831
20,-87.63963312,41.78232377
16,-87.65641232,41.79292441
8,-87.57546936,41.75297487
6,-87.6038143,41.75939836
17,-87.67305147,41.75946384
18,-87.66397032,41.73729282
7,-87.54849818,41.75331513
10,-87.54501964,41.73967901
9,-87.62297667,41.70739905
16,-87.67414151,41.77496264
16,-87.64550555,41.77366049
16,-87.66208605,41.77195914
17,-87.65500404,41.76591384
20,-87.63426168,41.78854427
6,-87.61100859,41.75389981
6,-87.6387695,41.75903063
17,-87.66272637,41.76284332
16,-87.66806124,41.80061795
16,-87.66312828,41.80107743
20,-87.64830275,41.80037627
3,-87.62530921,41.79786308
16,-87.69042194,41.77231829
18,-87.71732904,41.74434513
3,-87.61439711,41.80962066
16,-87.64866176,41.77524531
6,-87.62877268,41.77433422
6,-87.6243169,41.77407285
16,-87.64836461,41.79102349
16,-87.64894268,41.78595846
6,-87.60813141,41.75631029
6,-87.63486096,41.75853337
17,-87.64645895,41.73797094
7,-87.57102688,41.72969658
8,-87.59524238,41.72669617
29,-87.77368587,41.90224979
24,-87.72922098,41.87213215
24,-87.73246518,41.85810722
24,-87.71241148,41.85884611
27,-87.71298256,41.89473133
28,-87.72263809,41.88437177
27,-87.69915045,41.88479138
27,-87.70093009,41.87879891
28,-87.69808999,41.87312068
28,-87.68713904,41.86777041
28,-87.72699063,41.87680822
21,-87.63690432,41.7049163
10,-87.60418594,41.65157698
10,-87.53856259,41.71276351
18,-87.66385109,41.73302727
9,-87.63035701,41.70735523
21,-87.6558874,41.6919309
9,-87.61374988,41.68567947
10,-87.56983116,41.67938547
18,-87.66933739,41.73432519
21,-87.64495194,41.70919675
21,-87.63160474,41.68427931
10,-87.56858664,41.67644873
21,-87.63981648,41.67682617
21,-87.64140277,41.67392582
9,-87.62541876,41.67674492
9,-87.6237259,41.70231147
10,-87.59920858,41.65121848
10,-87.54958566,41.73493842
21,-87.65999497,41.72535413
9,-87.62706917,41.68275188
9,-87.62966939,41.68290338
9,-87.62306118,41.67889871
10,-87.57229387,41.68312642
20,-87.63311788,41.81272058
20,-87.62983995,41.81013217
16,-87.64713944,41.79556802
16,-87.66490321,41.79091773
16,-87.67183456,41.77863274
16,-87.66195326,41.77300949
6,-87.63136394,41.77683775
6,-87.63138919,41.76628286
16,-87.64195459,41.79097955
20,-87.63251172,41.78424186
16,-87.65135655,41.78524612
1,-87.69501717,41.91903734
43,-87.64221645,41.9252979
37,-87.74975005,41.89338342
37,-87.75858647,41.88574764
24,-87.73135937,41.86764308
24,-87.71205123,41.8538694
27,-87.72154258,41.89487952
28,-87.70730647,41.88511041
28,-87.69872859,41.86758672
28,-87.73408076,41.87450947
26,-87.69239512,41.9053322
37,-87.74753324,41.89839069
37,-87.74960033,41.88927826
37,-87.75835312,41.88704776
28,-87.72615929,41.88635802
28,-87.73123494,41.88495876
37,-87.72564277,41.89191083
28,-87.70145052,41.88038299
27,-87.69375207,41.88082004
28,-87.69781906,41.86986941
3,-87.62052555,41.86002882
4,-87.61973256,41.83371371
4,-87.61883806,41.83408369
15,-87.68622397,41.79411653
26,-87.71385233,41.91299483
32,-87.68647169,41.92589825
26,-87.70855896,41.9049055
27,-87.7180134,41.89928734
37,-87.76271062,41.90424533
29,-87.76880613,41.89813712
24,-87.72987384,41.87057474
24,-87.70825311,41.85931233
27,-87.70800914,41.89158407
28,-87.71209093,41.88714801
27,-87.69503425,41.88408771
27,-87.69996518,41.87795743
27,-87.69759454,41.87514133
28,-87.6976119,41.87039689
24,-87.72345289,41.86648354
28,-87.73738801,41.87436815
27,-87.65367528,41.90188779
22,-87.73568992,41.84489658
22,-87.72591466,41.84960685
22,-87.72959849,41.83820096
20,-87.63260619,41.81266248
15,-87.6829279,41.80270816
20,-87.65668412,41.80390155
20,-87.64579799,41.80473523
14,-87.70394086,41.79471144
10,-87.54400461,41.73487136
9,-87.62565608,41.68453231
21,-87.63977757,41.67318733
10,-87.55759741,41.65889046
15,-87.69684283,41.78423511
14,-87.71532727,41.8019914
18,-87.69006413,41.75839182
28,-87.64614235,41.86694277
23,-87.76304533,41.79439652
30,-87.74679994,41.94825432
27,-87.71801562,41.89935593
27,-87.71732151,41.89963653
29,-87.76657811,41.90380297
28,-87.73986989,41.87237982
24,-87.73558516,41.85897493
24,-87.70827843,41.86020397
37,-87.7255008,41.89378637
28,-87.71282823,41.88667252
27,-87.6869597,41.88602984
27,-87.70092444,41.88013629
28,-87.69695958,41.87169916
28,-87.68692187,41.8723236
35,-87.69995889,41.93872925
37,-87.72580268,41.8977364
24,-87.73717655,41.8666477
24,-87.71011676,41.86377798
28,-87.74266955,41.89168466
27,-87.6969942,41.88451078
21,-87.65411293,41.69247592
9,-87.63265052,41.65945249
10,-87.6054402,41.64945506
10,-87.54395146,41.73270102
10,-87.5505979,41.71458375
18,-87.66751879,41.73366424
9,-87.62061563,41.68952417
10,-87.54507466,41.65090235
27,-87.66183013,41.90946992
12,-87.68934876,41.82302594
27,-87.64982052,41.89189104
22,-87.70593867,41.83497334
12,-87.68977591,41.81216538
1,-87.691392,41.91847055
1,-87.69162619,41.91406491
28,-87.74702374,41.88514594
24,-87.72899502,41.85948156
24,-87.71122504,41.85997963
24,-87.71117638,41.8582763
24,-87.71235039,41.85663473
22,-87.71930548,41.84373296
28,-87.7083186,41.88562905
24,-87.71341754,41.87308126
28,-87.73627222,41.87486928
1,-87.6677335,41.89804834
27,-87.68422522,41.88146784
12,-87.6939222,41.82596832
28,-87.66291502,41.86663211
25,-87.66255243,41.85396428
11,-87.65133727,41.83200747
3,-87.62137729,41.82951944
18,-87.69007324,41.75873478
9,-87.63180653,41.71629055
9,-87.61395785,41.68435986
9,-87.61766483,41.68231579
21,-87.63661571,41.67368367
9,-87.64009619,41.66983311
23,-87.73144589,41.79691237
14,-87.71398039,41.80354365
27,-87.72175015,41.90178701
37,-87.75777482,41.89782303
28,-87.72734631,41.88403308
40,-87.69048011,42.0062018
37,-87.72459623,41.89822636
37,-87.72577857,41.89693254
24,-87.72663301,41.86223504
25,-87.70413734,41.84361755
37,-87.72381361,41.88919105
27,-87.69192963,41.8817682
42,-87.6333035,41.88483011
49,-87.67090484,42.00401312
27,-87.6467629,41.88648729
25,-87.64012903,41.85696879
20,-87.63000596,41.8096898
20,-87.65359844,41.80173452
16,-87.64851474,41.79714175
20,-87.62342983,41.78794873
20,-87.61338704,41.78053712
20,-87.6280591,41.7934904
20,-87.63462826,41.78853746
16,-87.66175809,41.79191731
16,-87.65881286,41.79182707
8,-87.60213823,41.75833252
6,-87.60832757,41.76441076
17,-87.67315865,41.7636658
6,-87.60797921,41.75022218
10,-87.5306176,41.73849314
25,-87.65039679,41.86193508
28,-87.65467661,41.86637732
25,-87.66451384,41.85575041
3,-87.62333942,41.85193069
23,-87.73094206,41.79592195
18,-87.69078325,41.75899772
14,-87.72221517,41.82285546
27,-87.64792681,41.88590305
2,-87.62342764,41.89620592
20,-87.62971429,41.80941031
12,-87.6660203,41.81612394
3,-87.62056482,41.80267179
15,-87.66989295,41.77705339
25,-87.64845186,41.86134251
11,-87.66632215,41.82801556
11,-87.66255916,41.8275943
15,-87.68612519,41.80684951
20,-87.66035099,41.80437171
20,-87.654235,41.80244373
16,-87.66189606,41.79717601
20,-87.64249413,41.79887214
16,-87.64485786,41.79704624
14,-87.71196057,41.77583213
3,-87.61619803,41.81815619
15,-87.67074497,41.78397339
17,-87.67200327,41.76590188
17,-87.65879869,41.77146419
17,-87.65983254,41.76834318
6,-87.63685442,41.76767139
6,-87.60848502,41.76998591
20,-87.62125568,41.79214693
16,-87.66053587,41.79152059
16,-87.65500276,41.78540575
16,-87.65354362,41.78303396
15,-87.6829017,41.78947285
7,-87.55772759,41.75994445
7,-87.55827626,41.75972488
10,-87.544531,41.74085146
50,-87.69779073,42.01185419
21,-87.65366242,41.71889318
21,-87.63193343,41.68128605
9,-87.61476373,41.68673945
22,-87.73140305,41.84074722
16,-87.66984228,41.79558151
3,-87.61723012,41.79573964
15,-87.6695494,41.78460662
16,-87.65042901,41.77648668
17,-87.6598548,41.76575334
16,-87.65220551,41.7712069
20,-87.59511437,41.78138447
20,-87.63232843,41.78424469
16,-87.65016194,41.78623144
5,-87.57089834,41.77262795
17,-87.64823723,41.75871778
17,-87.66408015,41.76087379
17,-87.65250549,41.73697737
8,-87.56948807,41.74882578
8,-87.59769096,41.72781888
9,-87.62295694,41.6994076
45,-87.77325187,42.01098285
30,-87.78365697,41.93256276
14,-87.72424185,41.822328
42,-87.63227176,41.8918514
4,-87.61800504,41.84839446
23,-87.74248425,41.79843203
36,-87.76734712,41.91831526
24,-87.73435343,41.87182122
24,-87.70611781,41.87264109
41,-87.80742983,42.01831874
10,-87.56207295,41.65116158
10,-87.54385859,41.72890739
10,-87.54393571,41.71881645
21,-87.64747047,41.68839901
9,-87.62253009,41.66488314
10,-87.60246258,41.6499756
10,-87.55036715,41.73396703
21,-87.64601538,41.68093285
9,-87.63888393,41.72794409
9,-87.62603926,41.72696827
9,-87.61847786,41.68673717
10,-87.56686584,41.67611888
9,-87.61508582,41.6769629
9,-87.61505404,41.67493319
9,-87.61773931,41.66417809
10,-87.54464461,41.69965577
21,-87.65632324,41.70169085
7,-87.56494064,41.72929627
21,-87.66899442,41.68081443
9,-87.62971472,41.68438947
10,-87.57515287,41.68434141
9,-87.6317968,41.67347625
10,-87.54990662,41.66451152
10,-87.54557064,41.65214655
12,-87.68695967,41.82818267
27,-87.65675437,41.88957507
25,-87.67271473,41.85379259
3,-87.62558885,41.82581169
4,-87.60327662,41.82503934
14,-87.70699566,41.79772393
23,-87.71825587,41.78119762
23,-87.74337785,41.80085732
18,-87.69444932,41.75893099
37,-87.72521539,41.89565769
37,-87.7649656,41.90771928
29,-87.76367633,41.87409612
24,-87.70732038,41.85109123
27,-87.70566173,41.89504646
27,-87.69965831,41.88218714
28,-87.68923252,41.86811946
28,-87.72157875,41.8800925
28,-87.72711591,41.87769795
20,-87.65555067,41.80668575
16,-87.66190502,41.7975191
23,-87.71640821,41.76756145
3,-87.62419148,41.8171361
16,-87.65289859,41.77802443
16,-87.64863972,41.77435844
6,-87.6370901,41.77675579
16,-87.64339607,41.77500421
6,-87.64355531,41.76663161
6,-87.64113104,41.76666884
20,-87.6151808,41.77609049
16,-87.65510845,41.78951013
16,-87.65302122,41.78275707
15,-87.67456565,41.79077922
8,-87.5916909,41.75973522
6,-87.61087213,41.76076058
17,-87.65624884,41.74056929
19,-87.71019559,41.70421486
8,-87.58722512,41.73492841
14,-87.72087168,41.81044882
17,-87.7088125,41.76364404
9,-87.64169176,41.65984899
7,-87.55933239,41.71967356
10,-87.55060358,41.71491302
21,-87.65740105,41.69137477
21,-87.63127888,41.69131877
10,-87.56806221,41.67519044
50,-87.70702792,42.00180219
9,-87.62609763,41.70190302
10,-87.55044229,41.73701754
10,-87.54726121,41.72893386
21,-87.64191226,41.68956082
9,-87.6255513,41.68110605
10,-87.57008317,41.67433796
27,-87.63870224,41.90505096
34,-87.64146218,41.87772039
23,-87.77309277,41.79367715
37,-87.75309139,41.91206329
26,-87.71272088,41.9170352
46,-87.65030817,41.96617946
25,-87.67829672,41.85828924
25,-87.68228584,41.85070514
11,-87.63489801,41.83521428
4,-87.6073836,41.82946286
17,-87.71115423,41.76269963
3,-87.63543692,41.81321794
20,-87.63263454,41.81364876
20,-87.66702599,41.80752751
20,-87.6517853,41.80200892
16,-87.65286122,41.79641963
4,-87.60219986,41.81976666
17,-87.67269972,41.76582743
16,-87.65049127,41.77888235
16,-87.65346228,41.77285612
17,-87.65869819,41.7679641
16,-87.65144717,41.76896112
16,-87.64721593,41.76585808
16,-87.66169976,41.78982479
16,-87.65083152,41.7920773
10,-87.55301479,41.73824715
8,-87.58596193,41.72572132
10,-87.54780434,41.73508396
10,-87.55406462,41.71031934
9,-87.62719,41.72487699
9,-87.62979448,41.69185839
9,-87.62834804,41.67890297
10,-87.57086396,41.67672642
10,-87.57008964,41.67486206
